date,avg_price,인스타_좋아요수,인스타_댓글수,블로그_긍정수,블로그_전체수,블로그_부정수,뉴스_긍정수,뉴스_전체수,뉴스_부정수,검색트렌드,기온,강수량,습도,풍속,구름량,날씨_코드,월,요일,계절,유튜브_조회수,유튜브_좋아요수,유튜브_댓글수,유튜브_긍정수,유튜브_중립수,유튜브_부정수
2024-01-09,245333.3333333333,101.24545454545456,5.20909090909091,1.1818181818181819,1.3363636363636364,0.15454545454545457,0.0,0.0,0.0,0.3135135069101534,0.2732695670060681,0.0321715817694369,0.7928528164748638,0.1005765534913516,0.9395833333333332,71,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,227000.0,318.1818181818182,14.01818181818182,1.4636363636363638,1.5363636363636366,0.07272727272727274,0.0,0.0,0.0,0.2504504475156237,0.2337755836675923,0.0,0.7843731072077531,0.0968930172966047,0.16375,0,1,2,1,3203997.0,20389.0,1357.0,536.0,11.0,798.0
2024-01-11,214600.0,123.29090909090911,5.5,2.7,2.7454545454545456,0.045454545454545456,0.0,0.0,0.0,0.2900900324941166,0.2681271212588708,0.0,0.8067837674136891,0.1955477258167841,0.7533333333333333,2,1,3,1,1165089.8181818184,7414.18181818182,493.45454545454555,194.90909090909093,4.000000000000001,290.18181818181824
2024-01-12,236000.0,92.20909090909092,3.827272727272728,1.2000000000000002,1.2181818181818185,0.018181818181818184,0.0,0.0,0.0,0.2720720300673652,0.2515684459528952,0.0,0.5820714718352515,0.2219730941704036,0.0029166666666666,0,1,4,1,873817.3636363638,5560.636363636364,370.0909090909091,146.1818181818182,3.0000000000000004,217.63636363636365
2024-01-13,233166.66666666663,57.100000000000016,2.263636363636364,5.818181818181818,5.818181818181818,0.0,0.0,0.0,0.0,0.3423423515136756,0.2308958140491618,0.0,0.2834645669291337,0.1047405509288917,0.0,0,1,5,1,582544.9090909092,3707.09090909091,246.72727272727278,97.45454545454547,2.0000000000000004,145.09090909090912
2024-01-14,232666.66666666663,30.309090909090912,1.1454545454545455,4.318181818181818,4.318181818181818,0.0,0.0,0.0,0.0,0.708108075641588,0.2516712948678392,0.0361930294906166,0.6644457904300425,0.2660153747597693,0.3716666666666666,0,1,6,1,341506.4545454546,2430.545454545455,177.36363636363637,89.72727272727273,1.0000000000000002,85.54545454545456
2024-01-15,235000.0,13.981818181818184,0.5454545454545455,6.345454545454546,6.345454545454546,0.0,0.0,1.0,1.0,0.8450450366074183,0.1808083924714594,0.0,0.2586311326468808,0.2765855221012172,0.0,0,1,0,1,163903.13636363638,1136.5909090909095,81.31818181818184,39.27272727272728,0.5000000000000001,41.00000000000001
2024-01-16,256285.7142857143,8.236363636363636,0.32727272727272727,6.045454545454546,6.045454545454546,0.0,2.0,2.3636363636363638,0.3636363636363637,0.6360359641327825,0.206932016867222,0.0,0.2513628104179286,0.0366752081998718,0.1608333333333333,0,1,1,1,176630.9181818182,2167.427272727273,132.73636363636365,65.80000000000001,0.30000000000000004,66.30909090909091
2024-01-17,234823.5294117647,363.1454545454545,27.21818181818182,9.072727272727274,10.072727272727274,1.0,0.7272727272727274,1.0000000000000002,0.27272727272727276,0.6612612286113144,0.2634989200863931,0.1032171581769436,0.5402786190187765,0.1068225496476617,0.7925,2,1,2,1,94860.30909090911,1004.3454545454547,63.94545454545455,31.74545454545455,0.20000000000000004,31.78181818181819
2024-01-18,227950.0,187.4545454545455,12.81818181818182,7.172727272727273,7.536363636363637,0.3636363636363637,1.5454545454545454,1.7272727272727275,0.18181818181818185,0.6342341740702874,0.3697418492234907,0.0134048257372653,0.7813446396123565,0.2543241511851377,0.42875,0,1,3,1,25660.000000000007,452.0000000000001,27.000000000000004,14.636363636363638,0.0,12.363636363636365
2024-01-19,223750.0,118.54545454545458,8.454545454545455,4.863636363636363,5.136363636363638,0.27272727272727276,0.7272727272727274,0.8181818181818183,0.09090909090909093,0.6378377541952776,0.381055229867325,0.0,0.6159903089036949,0.4825432415118513,0.7883333333333333,3,1,4,1,25558.36363636364,420.68181818181824,18.181818181818187,10.136363636363638,0.0,8.045454545454547
2024-01-20,224000.0,80.63636363636365,5.727272727272728,3.8727272727272735,5.054545454545455,1.1818181818181819,0.4545454545454546,0.5,0.04545454545454546,0.5873873270400138,0.3455723542116631,0.0294906166219838,0.6123561477892188,0.6209160794362588,0.9475,3,1,5,1,11775.47272727273,195.6454545454546,9.200000000000001,5.118181818181819,0.0,4.081818181818183
2024-01-21,226666.66666666663,590.9090909090909,3.0000000000000004,4.00909090909091,5.463636363636364,1.4545454545454546,0.27272727272727276,0.30000000000000004,0.027272727272727275,0.6090090113935556,0.3172889026020776,0.0013404825737265,0.6535433070866143,0.265695067264574,0.9775,3,1,6,1,6989.300000000001,112.30909090909094,4.936363636363637,2.836363636363637,0.0,2.1000000000000005
2024-01-22,229333.3333333333,408.72727272727275,14.5,5.881818181818182,8.563636363636364,2.6818181818181817,0.14545454545454548,0.16363636363636366,0.018181818181818184,0.5549549023115015,0.0910212897253934,0.0,0.3325257419745608,0.6449391415759129,0.5508333333333334,3,1,0,1,4883.881818181819,93.38181818181819,3.390909090909091,2.272727272727273,0.0,1.1181818181818182
2024-01-23,232857.14285714287,230.1727272727273,5.600000000000001,2.6272727272727274,3.836363636363637,1.2090909090909094,0.08181818181818183,2.081818181818182,2.0,0.4684684703027351,0.0,0.0,0.1847365233192004,0.634368994234465,0.0679166666666666,0,1,1,1,2638.481818181818,49.20909090909092,1.9272727272727275,1.181818181818182,0.0,0.7454545454545456
2024-01-24,239333.3333333333,158.9727272727273,4.118181818181819,3.781818181818182,4.618181818181819,0.8363636363636365,0.027272727272727275,0.7545454545454546,0.7272727272727274,0.5117116354062181,0.0844389591689807,0.0,0.1780738946093276,0.5991351697629724,0.0,0,1,2,1,88065.56363636363,1815.1272727272728,116.31818181818181,74.31818181818181,0.0,39.0
2024-01-25,243333.3333333333,85.03636363636365,2.418181818181819,3.7636363636363637,4.263636363636364,0.5000000000000001,0.018181818181818184,0.5636363636363637,0.5454545454545455,0.5081080552812279,0.1541705235009771,0.0,0.1235614778921865,0.2581678411274823,0.0091666666666666,0,1,3,1,36301.46363636364,698.9363636363637,49.39090909090909,31.118181818181824,0.0,17.181818181818187
2024-01-26,237333.3333333333,66.0,3.181818181818182,3.772727272727273,7.027272727272727,3.2545454545454544,0.0,0.3636363636363637,0.3636363636363637,0.3783783563671782,0.2141314409132984,0.0,0.5487583282858877,0.1366111467008328,0.1541666666666666,0,1,4,1,31079.290909090912,571.9818181818183,37.290909090909096,23.745454545454546,0.0,12.72727272727273
2024-01-27,263000.0,32.21818181818182,1.3181818181818183,1.890909090909091,3.118181818181819,1.2272727272727273,0.0,0.18181818181818185,0.18181818181818185,0.4288287835224419,0.2447804175665947,0.0,0.633555420956996,0.138052530429212,0.305,0,1,5,1,19044.409090909092,361.2727272727273,24.13636363636364,15.31818181818182,0.0,8.272727272727275
2024-01-28,249800.0,21.63636363636364,0.9000000000000001,2.2363636363636363,3.127272727272728,0.8909090909090911,0.0,0.09090909090909093,0.09090909090909093,0.4738738404902203,0.2254448215571326,0.0,0.6147789218655362,0.1233183856502242,0.1391666666666666,0,1,6,1,10213.463636363638,188.09090909090912,12.663636363636366,8.02727272727273,0.0,4.363636363636365
2024-01-29,240055.5555555556,7.781818181818183,0.6000000000000001,2.072727272727273,2.6545454545454548,0.5818181818181819,0.0,0.05454545454545455,0.05454545454545455,0.4918918429169717,0.2446775686516507,0.0,0.6444579043004242,0.0743113388853299,0.1933333333333333,0,1,0,1,27743.99090909091,180.04545454545456,26.472727272727273,16.10909090909091,0.0,10.227272727272727
2024-01-30,242000.0,50.18181818181818,0.18181818181818185,4.963636363636364,5.236363636363636,0.27272727272727276,0.0,0.03636363636363637,0.03636363636363637,0.535135109822255,0.2876684150982208,0.0,0.4451847365233192,0.1063420884048686,0.0933333333333333,0,1,1,1,11207.081818181821,86.61818181818182,11.02727272727273,6.745454545454546,0.0,4.2
2024-01-31,239500.0,18.545454545454547,0.09090909090909093,6.090909090909092,6.2272727272727275,0.13636363636363638,0.0,0.0,0.0,0.5297296378329694,0.3431039802530083,0.0,0.4300423985463357,0.1063420884048686,0.2625,0,1,2,1,19359.8,193.2,27.89090909090909,17.81818181818182,1.0,8.01818181818182
2024-02-01,242590.9090909091,13.745454545454548,0.05454545454545455,5.909090909090909,8.99090909090909,3.081818181818182,0.0,2.0,2.0,0.5423422700722355,0.3059755219582434,0.0,0.6317383403997578,0.183055733504164,0.5804166666666666,2,2,3,1,55457.2,524.1727272727273,49.118181818181824,29.03636363636364,0.3636363636363637,18.354545454545455
2024-02-02,247235.29411764705,9.163636363636364,0.03636363636363637,5.081818181818182,6.227272727272728,1.1454545454545455,0.0,0.7272727272727274,0.7272727272727274,0.5729729047382527,0.3270595495217526,0.0,0.6462749848576621,0.1569506726457399,0.8079166666666667,3,2,4,1,23654.145454545454,229.78181818181824,21.145454545454548,12.672727272727276,0.27272727272727276,7.563636363636366
2024-02-03,244714.2857142857,143.36363636363637,0.0,2.70909090909091,4.527272727272728,1.8181818181818183,0.0,0.5454545454545455,0.5454545454545455,0.4054054109082053,0.3369330453563715,0.0187667560321715,0.7171411265899457,0.1639974375400384,0.9408333333333332,3,2,5,1,16387.545454545456,159.59090909090912,14.909090909090912,8.90909090909091,0.18181818181818185,5.363636363636364
